Vornamen;Nachname;Geburtsjahr;partei;wahlkreis;bundesland;Listenplatz;jahr
Simone;Borchardt;1967;CDU;-1;Mecklenburg-Vorpommern;3;2021
Georg;Günther;1988;CDU;-1;Mecklenburg-Vorpommern;4;2021
Stephan;Bunge;1980;CDU;-1;Mecklenburg-Vorpommern;5;2021
Peter;Stein;1968;CDU;-1;Mecklenburg-Vorpommern;6;2021
Theresa;Schöler;1994;CDU;-1;Mecklenburg-Vorpommern;7;2021
Hannelore;Glagla;1947;CDU;-1;Mecklenburg-Vorpommern;8;2021
Leif-Erik;Holm;1970;AfD;-1;Mecklenburg-Vorpommern;1;2021
Enrico;Komning;1968;AfD;-1;Mecklenburg-Vorpommern;2;2021
Ulrike;Schielke-Ziesing;1969;AfD;-1;Mecklenburg-Vorpommern;3;2021
Tobias;Pontow;1987;AfD;-1;Mecklenburg-Vorpommern;4;2021
Roswita Hildegard Gerlinde;Katscher;1944;AfD;-1;Mecklenburg-Vorpommern;5;2021
Steffen;Beckmann;1978;AfD;-1;Mecklenburg-Vorpommern;6;2021
Dietmar Gerhard;Bartsch;1958;DIE LINKE;-1;Mecklenburg-Vorpommern;1;2021
Ina;Latendorf;1971;DIE LINKE;-1;Mecklenburg-Vorpommern;2;2021
Amina Inèz;Kanew;1998;DIE LINKE;-1;Mecklenburg-Vorpommern;3;2021
Toni;Jaschinski;1982;DIE LINKE;-1;Mecklenburg-Vorpommern;4;2021
Judith;Keller;1964;DIE LINKE;-1;Mecklenburg-Vorpommern;5;2021
Lajos;Orban;1963;DIE LINKE;-1;Mecklenburg-Vorpommern;6;2021
Frank Michael;Junge;1967;SPD;-1;Mecklenburg-Vorpommern;1;2021
Anna Katharina;Kassautzki;1993;SPD;-1;Mecklenburg-Vorpommern;2;2021
Erik;Malottki;1986;SPD;-1;Mecklenburg-Vorpommern;3;2021
Katrin;Zschau;1976;SPD;-1;Mecklenburg-Vorpommern;4;2021
Johannes;Arlt;1984;SPD;-1;Mecklenburg-Vorpommern;5;2021
Reem;Alabali-Radovan;1990;SPD;-1;Mecklenburg-Vorpommern;6;2021
Christian;Reinke;1973;SPD;-1;Mecklenburg-Vorpommern;7;2021
Lena Frederike;Gerber;1985;SPD;-1;Mecklenburg-Vorpommern;8;2021
Johannes;Barsch;1994;SPD;-1;Mecklenburg-Vorpommern;9;2021
Peggy;Lehm;1968;SPD;-1;Mecklenburg-Vorpommern;10;2021
Janna Lena;Schulz;1997;SPD;-1;Mecklenburg-Vorpommern;11;2021
Hagen;Reinhold;1978;FDP;-1;Mecklenburg-Vorpommern;1;2021
Christian;Bartelt;1976;FDP;-1;Mecklenburg-Vorpommern;2;2021
Sebastian;Adler;1984;FDP;-1;Mecklenburg-Vorpommern;3;2021
Daniel;Bohl;1972;FDP;-1;Mecklenburg-Vorpommern;4;2021
Katja;Wolter;1978;FDP;-1;Mecklenburg-Vorpommern;5;2021
Bernd;Lange;1957;FDP;-1;Mecklenburg-Vorpommern;6;2021
Yannik;Meffert;1995;FDP;-1;Mecklenburg-Vorpommern;7;2021
Tobias;Schubert;1987;FDP;-1;Mecklenburg-Vorpommern;8;2021
Claudia Heike;Müller;1981;GRÜNE;-1;Mecklenburg-Vorpommern;1;2021
Katharina;Horn;1998;GRÜNE;-1;Mecklenburg-Vorpommern;2;2021
Regina;Dorfmann;1965;GRÜNE;-1;Mecklenburg-Vorpommern;3;2021
Andreas;Tesche;1958;GRÜNE;-1;Mecklenburg-Vorpommern;4;2021
Robert;Gabel;1979;Tierschutzpartei;-1;Mecklenburg-Vorpommern;1;2021
Seraphine Antonia;Jörn;2001;Tierschutzpartei;-1;Mecklenburg-Vorpommern;2;2021
Janina;Goldschmidt;1994;Tierschutzpartei;-1;Mecklenburg-Vorpommern;3;2021
Anja;Hübner;1989;Tierschutzpartei;-1;Mecklenburg-Vorpommern;4;2021
Andy;Wolkersdorfer;1998;Tierschutzpartei;-1;Mecklenburg-Vorpommern;5;2021
Christoph;Volkenand;1971;Tierschutzpartei;-1;Mecklenburg-Vorpommern;6;2021
Luise;Thiele;1990;Tierschutzpartei;-1;Mecklenburg-Vorpommern;7;2021
Lucas;Treise;1981;Tierschutzpartei;-1;Mecklenburg-Vorpommern;8;2021
Jacqueline;Maslo;1991;Tierschutzpartei;-1;Mecklenburg-Vorpommern;9;2021
Juliane;Schaber;1977;Tierschutzpartei;-1;Mecklenburg-Vorpommern;10;2021
Petra;Melchin;1964;Tierschutzpartei;-1;Mecklenburg-Vorpommern;11;2021
Marvin Mel;Medau;1989;Tierschutzpartei;-1;Mecklenburg-Vorpommern;12;2021
Gregor;Welckenbach;1990;Tierschutzpartei;-1;Mecklenburg-Vorpommern;13;2021
Becki;Möbius;1985;Tierschutzpartei;-1;Mecklenburg-Vorpommern;14;2021
Richard;Vopel;1989;Tierschutzpartei;-1;Mecklenburg-Vorpommern;15;2021
Sandy;Preusche;1988;Tierschutzpartei;-1;Mecklenburg-Vorpommern;16;2021
Anke;Wichmann;1947;Tierschutzpartei;-1;Mecklenburg-Vorpommern;17;2021
Bärbel;Hauser;1961;Tierschutzpartei;-1;Mecklenburg-Vorpommern;18;2021
Michael;Andrejewski;1959;NPD;-1;Mecklenburg-Vorpommern;1;2021
Dirk;Arendt;1976;NPD;-1;Mecklenburg-Vorpommern;2;2021
Adrian;Wasner;1990;NPD;-1;Mecklenburg-Vorpommern;3;2021
Stefan;Suhr;1979;NPD;-1;Mecklenburg-Vorpommern;4;2021
Kristian;Belz;1978;NPD;-1;Mecklenburg-Vorpommern;5;2021
Alrik;Stoffers;1990;Die PARTEI;-1;Mecklenburg-Vorpommern;1;2021
Christopher Marco;Gränert;1986;Die PARTEI;-1;Mecklenburg-Vorpommern;2;2021
Mark Peter;Pistor;1973;Die PARTEI;-1;Mecklenburg-Vorpommern;3;2021
Klaus-Dieter;Gabbert;1959;FREIE WÄHLER;-1;Mecklenburg-Vorpommern;1;2021
Anja;Klähn;1982;FREIE WÄHLER;-1;Mecklenburg-Vorpommern;2;2021
Matthias;Andiel;1958;FREIE WÄHLER;-1;Mecklenburg-Vorpommern;3;2021
Christine;Dubberke;1980;FREIE WÄHLER;-1;Mecklenburg-Vorpommern;4;2021
Torsten;Neitzel;1966;FREIE WÄHLER;-1;Mecklenburg-Vorpommern;5;2021
Heidelind;Holthusen;1949;FREIE WÄHLER;-1;Mecklenburg-Vorpommern;6;2021
Barbara Maria;Schilke;1953;MLPD;-1;Mecklenburg-Vorpommern;1;2021
Bert;Beckmann;1958;MLPD;-1;Mecklenburg-Vorpommern;2;2021
Renate;Voß;1943;MLPD;-1;Mecklenburg-Vorpommern;3;2021
Eric;Dunst;1995;MLPD;-1;Mecklenburg-Vorpommern;4;2021
Elke Viola Sonja;Wilke;1956;MLPD;-1;Mecklenburg-Vorpommern;5;2021
Karl-Heinz;Schulze;1955;MLPD;-1;Mecklenburg-Vorpommern;6;2021
Giselher Herbert Adolf;Schilke;1954;MLPD;-1;Mecklenburg-Vorpommern;7;2021
Hermann Stephan;Kunze;1957;MLPD;-1;Mecklenburg-Vorpommern;8;2021
Lena;Goltz;1980;MLPD;-1;Mecklenburg-Vorpommern;9;2021
Eric;Klausch;1993;ÖDP;-1;Mecklenburg-Vorpommern;1;2021
Katrin;Streeck;1963;ÖDP;-1;Mecklenburg-Vorpommern;2;2021
Daniel;Vichel;1991;ÖDP;-1;Mecklenburg-Vorpommern;3;2021
Peter Viktor;Schädel;1950;ÖDP;-1;Mecklenburg-Vorpommern;4;2021
Nico;Lemke;1988;ÖDP;-1;Mecklenburg-Vorpommern;5;2021
Wolfgang;Wodarg;1947;dieBasis;-1;Mecklenburg-Vorpommern;1;2021
Sabine Frieda Elfriede;Langer;1962;dieBasis;-1;Mecklenburg-Vorpommern;2;2021
Udo;Pfeiffer;1969;dieBasis;-1;Mecklenburg-Vorpommern;3;2021
Sylvio;Schmeller;1976;dieBasis;-1;Mecklenburg-Vorpommern;4;2021
Robert;Kühne;1987;DKP;-1;Mecklenburg-Vorpommern;1;2021
Erich;Bartels;1952;DKP;-1;Mecklenburg-Vorpommern;2;2021
Daniel;Schikora;1977;DKP;-1;Mecklenburg-Vorpommern;3;2021
Tom;Kühnel;2002;Die Humanisten;-1;Mecklenburg-Vorpommern;1;2021
Mare;Bandt;2003;Die Humanisten;-1;Mecklenburg-Vorpommern;2;2021
Michelle;Laux;2001;Die Humanisten;-1;Mecklenburg-Vorpommern;3;2021
Felix Christopher;Teschke;1996;Die Humanisten;-1;Mecklenburg-Vorpommern;4;2021
Sascha;Barz;1988;Die Humanisten;-1;Mecklenburg-Vorpommern;5;2021
Dennis;Klüver;1965;PIRATEN;-1;Mecklenburg-Vorpommern;1;2021
Karsten Erich Theodor;Jagau;1956;PIRATEN;-1;Mecklenburg-Vorpommern;2;2021
Jan-Peter;Rühmann;1967;PIRATEN;-1;Mecklenburg-Vorpommern;3;2021
Friedrich;Smyra;1984;PIRATEN;-1;Mecklenburg-Vorpommern;4;2021
Dennis;Clasen;1992;PIRATEN;-1;Mecklenburg-Vorpommern;5;2021
Stephan;Martini;1983;PIRATEN;-1;Mecklenburg-Vorpommern;6;2021
Bernhard;Schubach;1972;PIRATEN;-1;Mecklenburg-Vorpommern;7;2021
Belange;Biteke;1996;Team Todenhöfer;-1;Mecklenburg-Vorpommern;1;2021
Thomas;Kirch;1991;Team Todenhöfer;-1;Mecklenburg-Vorpommern;2;2021
Roland;Heß;1958;Team Todenhöfer;-1;Mecklenburg-Vorpommern;3;2021
Steve;Hildebrandt;1979;Volt;-1;Mecklenburg-Vorpommern;1;2021
Merle Kristin;Pelikan;1992;Volt;-1;Mecklenburg-Vorpommern;2;2021
Stephan;Schneck;1997;Volt;-1;Mecklenburg-Vorpommern;3;2021
Lisa;Rieker;1997;Volt;-1;Mecklenburg-Vorpommern;4;2021
Phillip;Wischnewski;1997;Volt;-1;Mecklenburg-Vorpommern;5;2021
Verena Eva-Maria;Hohn;1993;Volt;-1;Mecklenburg-Vorpommern;6;2021
Martin Johannes Hans-Hermann;Finck;1998;Volt;-1;Mecklenburg-Vorpommern;7;2021
Tino;Chrupalla;1975;AfD;-1;Sachsen;1;2021
Jens;Maier;1962;AfD;-1;Sachsen;2;2021
Siegbert Frank;Droese;1969;AfD;-1;Sachsen;3;2021
Karsten;Hilse;1964;AfD;-1;Sachsen;4;2021
Andreas;Harlaß;1961;AfD;-1;Sachsen;5;2021
Steffen;Janich;1971;AfD;-1;Sachsen;6;2021
Barbara;Lenk;1982;AfD;-1;Sachsen;7;2021
Ulrich;Oehme;1960;AfD;-1;Sachsen;8;2021
Christoph;Neumann;1964;AfD;-1;Sachsen;9;2021
Christian;Wesemann;1988;AfD;-1;Sachsen;10;2021
Frank-Michael;Trenkler;1960;AfD;-1;Sachsen;11;2021
Martin;Braukmann;1960;AfD;-1;Sachsen;12;2021
Thomas;Dietz;1967;AfD;-1;Sachsen;13;2021
Mike;Moncsek;1964;AfD;-1;Sachsen;14;2021
René;Bochmann;1969;AfD;-1;Sachsen;15;2021
Edgar;Naujok;1960;AfD;-1;Sachsen;16;2021
Holger;Zielinski;1966;AfD;-1;Sachsen;17;2021
Nico;Köhler;1976;AfD;-1;Sachsen;18;2021
Holger;Prade;1965;AfD;-1;Sachsen;19;2021
Dirk;Eckardt;1968;AfD;-1;Sachsen;20;2021
Marco;Wanderwitz;1975;CDU;-1;Sachsen;1;2021
Christiane;Schenderlein;1981;CDU;-1;Sachsen;2;2021
Markus;Reichel;1968;CDU;-1;Sachsen;3;2021
Yvonne;Magwas;1979;CDU;-1;Sachsen;4;2021
Carsten;Körber;1979;CDU;-1;Sachsen;5;2021
Jessica;Heller;1990;CDU;-1;Sachsen;6;2021
Jens;Lehmann;1967;CDU;-1;Sachsen;7;2021
Corinna;Franke-Wöller;1973;CDU;-1;Sachsen;8;2021
Roland Albert;Ermer;1964;CDU;-1;Sachsen;9;2021
Veronika Maria;Bellmann;1960;CDU;-1;Sachsen;10;2021
Frank;Heinrich;1964;CDU;-1;Sachsen;11;2021
Sebastian;Fischer;1981;CDU;-1;Sachsen;12;2021
Bianca;Erdmann-Reusch;1958;CDU;-1;Sachsen;13;2021
Sylke;Jennewein;1968;CDU;-1;Sachsen;14;2021
Christina;Ruge;1987;CDU;-1;Sachsen;15;2021
Heike;Helbig;1973;CDU;-1;Sachsen;16;2021
Florian;Stehl;1994;CDU;-1;Sachsen;17;2021
Anne;Heimann;1993;CDU;-1;Sachsen;18;2021
Birgit;Elsner;1984;CDU;-1;Sachsen;19;2021
Katja;Kipping;1978;DIE LINKE;-1;Sachsen;1;2021
Sören;Pellmann;1977;DIE LINKE;-1;Sachsen;2;2021
Caren Nicole;Lay;1972;DIE LINKE;-1;Sachsen;3;2021
André;Hahn;1963;DIE LINKE;-1;Sachsen;4;2021
Clara Anne;Bünger;1986;DIE LINKE;-1;Sachsen;5;2021
Tim;Detzner;1979;DIE LINKE;-1;Sachsen;6;2021
Nina Sophie;Treu;1984;DIE LINKE;-1;Sachsen;7;2021
Philipp Johannes;Rubach;1996;DIE LINKE;-1;Sachsen;8;2021
Nancy;Hochstein;1986;DIE LINKE;-1;Sachsen;9;2021
Johannes;Höfer;1988;DIE LINKE;-1;Sachsen;10;2021
Claudia;Scholz;1985;DIE LINKE;-1;Sachsen;11;2021
Marko;Schmidt;1989;DIE LINKE;-1;Sachsen;12;2021
Nora-Helene;Scholz;1989;DIE LINKE;-1;Sachsen;13;2021
Markus;Pohle;1991;DIE LINKE;-1;Sachsen;14;2021
Holger;Mann;1979;SPD;-1;Sachsen;1;2021
Susanne Kathrin;Michel;1963;SPD;-1;Sachsen;2;2021
Detlef;Müller;1964;SPD;-1;Sachsen;3;2021
Rasha;Nasr;1992;SPD;-1;Sachsen;4;2021
Carlos;Kasper;1994;SPD;-1;Sachsen;5;2021
Nadja;Sthamer;1990;SPD;-1;Sachsen;6;2021
Fabian;Funke;1997;SPD;-1;Sachsen;7;2021
Franziska;Mascheck;1979;SPD;-1;Sachsen;8;2021
Alexander;Geißler;1990;SPD;-1;Sachsen;9;2021
Gundula;Schubert;1981;SPD;-1;Sachsen;10;2021
Stephan;Schumann;1988;SPD;-1;Sachsen;11;2021
Rüdiger Bernd Alfred;Kleinke;1969;SPD;-1;Sachsen;12;2021
Silvio;Heider;1987;SPD;-1;Sachsen;13;2021
Harald Holger;Prause-Kosubek;1971;SPD;-1;Sachsen;14;2021
Torsten;Herbst;1973;FDP;-1;Sachsen;1;2021
Frank;Müller-Rosentritt;1982;FDP;-1;Sachsen;2;2021
Philipp;Hartewig;1994;FDP;-1;Sachsen;3;2021
Ulrike;Harzer;1968;FDP;-1;Sachsen;4;2021
Nico;Tippelt;1967;FDP;-1;Sachsen;5;2021
Martin Max;Richter;1978;FDP;-1;Sachsen;6;2021
André;Ludwig;1976;FDP;-1;Sachsen;7;2021
Silke;Müller;1970;FDP;-1;Sachsen;8;2021
Sylvia;Kaufhold;1966;FDP;-1;Sachsen;9;2021
Peter;Jess;1980;FDP;-1;Sachsen;10;2021
Johannes;Schmidt Ramos;1991;FDP;-1;Sachsen;11;2021
René;Hobusch;1976;FDP;-1;Sachsen;12;2021
Dietrich Matthias;Schniebel;1973;FDP;-1;Sachsen;13;2021
Monique;Woiton;1973;FDP;-1;Sachsen;14;2021
Hans Rudolf;Grüner;1955;FDP;-1;Sachsen;15;2021
Dirk;Jahn;1966;FDP;-1;Sachsen;16;2021
Paula Louise;Piechotta;1986;GRÜNE;-1;Sachsen;1;2021
Bernhard;Herrmann;1966;GRÜNE;-1;Sachsen;2;2021
Merle;Spellerberg;1996;GRÜNE;-1;Sachsen;3;2021
Kassem Taher;Saleh;1993;GRÜNE;-1;Sachsen;4;2021
Annett;Jagiela;1977;GRÜNE;-1;Sachsen;5;2021
Norman;Volger;1978;GRÜNE;-1;Sachsen;6;2021
Marie Rose;Müser;1997;GRÜNE;-1;Sachsen;7;2021
Lukas;Mosler;1997;GRÜNE;-1;Sachsen;8;2021
Lea Ursula;Fränzle;1997;GRÜNE;-1;Sachsen;9;2021
Horst;Grummich;1957;GRÜNE;-1;Sachsen;10;2021
Karola;Köpferl;1990;GRÜNE;-1;Sachsen;11;2021
Olaf;Horlbeck;1965;GRÜNE;-1;Sachsen;12;2021
Carolin;Renner;1996;GRÜNE;-1;Sachsen;13;2021
Carina;Flores;1975;GRÜNE;-1;Sachsen;14;2021
Karin;Beese;1981;GRÜNE;-1;Sachsen;15;2021
Peter;Zimmer;1968;Tierschutzpartei;-1;Sachsen;1;2021
Nico;Bartilla;1977;Tierschutzpartei;-1;Sachsen;2;2021
Patrick Reinhold;Kühn-Breisch;1987;Tierschutzpartei;-1;Sachsen;3;2021
Anke;Woschech;1979;Die PARTEI;-1;Sachsen;1;2021
Matthias Peter;Reinecke;1972;Die PARTEI;-1;Sachsen;2;2021
Michael;Höfler;1971;Die PARTEI;-1;Sachsen;3;2021
Ronny;Peters;1973;Die PARTEI;-1;Sachsen;4;2021
Morris;Woschech;1974;Die PARTEI;-1;Sachsen;5;2021
Sabine;Küchler;1987;Die PARTEI;-1;Sachsen;6;2021
Elisabeth;Habel;1997;Die PARTEI;-1;Sachsen;7;2021
Heike Janina;Höfkes;1989;Die PARTEI;-1;Sachsen;8;2021
Angela Marika;Lehmann;1983;Die PARTEI;-1;Sachsen;9;2021
Verena Agathe;Traubinger;1992;Die PARTEI;-1;Sachsen;10;2021
Matthias Wolfgang;Feldtenzer;1984;Die PARTEI;-1;Sachsen;11;2021
Andreas;Schwock;1994;Die PARTEI;-1;Sachsen;12;2021
Sebastian;Cedel;1984;Die PARTEI;-1;Sachsen;13;2021
Markus;Drzymala;2002;Die PARTEI;-1;Sachsen;14;2021
Matthias;Boehle;1993;Die PARTEI;-1;Sachsen;15;2021
Fabian;Rosenat;1999;Die PARTEI;-1;Sachsen;16;2021
Mathias Waldemar;Stark;1968;Die PARTEI;-1;Sachsen;17;2021
Fatih Shenol;Veliev;2001;Die PARTEI;-1;Sachsen;18;2021
Martin Paul;Muth;1989;Die PARTEI;-1;Sachsen;19;2021
Maik;Müller;1982;NPD;-1;Sachsen;1;2021
Stefan;Hartung;1989;NPD;-1;Sachsen;2;2021
Ines;Schreiber;1973;NPD;-1;Sachsen;3;2021
Stefan;Trautmann;1987;NPD;-1;Sachsen;4;2021
Steve;Weißbach;1982;NPD;-1;Sachsen;5;2021
Sebastian;Lindner;1981;NPD;-1;Sachsen;6;2021
Thomas;Weidinger;1962;FREIE WÄHLER;-1;Sachsen;1;2021
Brit;Reimann-Bernhardt;1974;FREIE WÄHLER;-1;Sachsen;2;2021
Günter;Hutschalik;1955;FREIE WÄHLER;-1;Sachsen;3;2021
Claudia;Drechsel;1976;FREIE WÄHLER;-1;Sachsen;4;2021
Christiane;Drechsel;1963;FREIE WÄHLER;-1;Sachsen;5;2021
Korvin;Lemke;1990;FREIE WÄHLER;-1;Sachsen;6;2021
Dirk;Nasdala;1966;FREIE WÄHLER;-1;Sachsen;7;2021
Bernd;Schulze;1974;FREIE WÄHLER;-1;Sachsen;8;2021
Jens Uwe;Zimmermann;1963;FREIE WÄHLER;-1;Sachsen;9;2021
Siegmund;Hänchen;1970;FREIE WÄHLER;-1;Sachsen;10;2021
Chris;Daiser;1992;FREIE WÄHLER;-1;Sachsen;11;2021
Dirk;Schirmer;1986;FREIE WÄHLER;-1;Sachsen;12;2021
Alexander;Frenzel;1983;FREIE WÄHLER;-1;Sachsen;13;2021
Moritz;Schüller;1996;FREIE WÄHLER;-1;Sachsen;14;2021
Peggy;Weinlich;1982;FREIE WÄHLER;-1;Sachsen;15;2021
Jens;Giebe;1969;FREIE WÄHLER;-1;Sachsen;16;2021
Lars;Tschirner;1972;FREIE WÄHLER;-1;Sachsen;17;2021
Anja;Reinhardt;1973;FREIE WÄHLER;-1;Sachsen;18;2021
Matthias;Weinlich;1975;FREIE WÄHLER;-1;Sachsen;19;2021
Anne;Herpertz;1998;PIRATEN;-1;Sachsen;1;2021
Steve;König;1989;PIRATEN;-1;Sachsen;2;2021
Stephanie;Henkel;1992;PIRATEN;-1;Sachsen;3;2021
Manuel;Wolf;1990;PIRATEN;-1;Sachsen;4;2021
Thomas;Köhler;1957;PIRATEN;-1;Sachsen;5;2021
Jan;Kossick;1984;PIRATEN;-1;Sachsen;6;2021
Daniel;Quitt;1987;PIRATEN;-1;Sachsen;7;2021
Martin;Schulte-Wissermann;1971;PIRATEN;-1;Sachsen;8;2021
Werner;Willeke;1952;PIRATEN;-1;Sachsen;9;2021
Tilman;Haupt;1997;PIRATEN;-1;Sachsen;10;2021
Sebastian;Högen;1986;ÖDP;-1;Sachsen;1;2021
Uta;Strenger;1966;ÖDP;-1;Sachsen;2;2021
Markus Peter;Taubert;1996;ÖDP;-1;Sachsen;3;2021
Dirk Matthias;Zimmermann;1967;ÖDP;-1;Sachsen;4;2021
Steffen Frank;Förster;1964;ÖDP;-1;Sachsen;5;2021
Rahel;Wehemeyer-Blum;1984;ÖDP;-1;Sachsen;6;2021
Leonard;Benedikt;1997;ÖDP;-1;Sachsen;7;2021
Bert;Rohne;1974;ÖDP;-1;Sachsen;8;2021
Jens-Eberhard;Jahn;1967;ÖDP;-1;Sachsen;9;2021
Marcus;Lieder;1983;ÖDP;-1;Sachsen;10;2021
Daniel;Micklisch;1983;ÖDP;-1;Sachsen;11;2021
Dietmar Günter;Eichhorn;1954;ÖDP;-1;Sachsen;12;2021
Florian;Busch;1984;ÖDP;-1;Sachsen;13;2021
Gabriele;Finke;1955;ÖDP;-1;Sachsen;14;2021
Michael;Finke;1954;ÖDP;-1;Sachsen;15;2021
Walter;Senft;1929;ÖDP;-1;Sachsen;16;2021
Thomas;Lörinczy;1970;V-Partei³;-1;Sachsen;1;2021
Christine;Städter;1989;V-Partei³;-1;Sachsen;2;2021
Jennifer Sophie;Schilling;1999;V-Partei³;-1;Sachsen;3;2021
Hendrik;Swoboda;1983;V-Partei³;-1;Sachsen;4;2021
Jana;Schilling;1966;V-Partei³;-1;Sachsen;5;2021
Günter;Slave;1955;MLPD;-1;Sachsen;1;2021
Louisa Nadia Marie;Freytag-Löringhoff;1994;MLPD;-1;Sachsen;2;2021
Philipp;Gäbel;1987;MLPD;-1;Sachsen;3;2021
Lutz;Hartmann;1965;MLPD;-1;Sachsen;4;2021
Helmut;Zagermann;1940;MLPD;-1;Sachsen;5;2021
Gudrun;Kimmerle;1956;MLPD;-1;Sachsen;6;2021
Christoph;Heinritz-Bechtel;1968;dieBasis;-1;Sachsen;1;2021
Anke;Althoff;1963;dieBasis;-1;Sachsen;2;2021
Kerry Charles;Cherki;1970;dieBasis;-1;Sachsen;3;2021
Stefan;Heinke;1978;dieBasis;-1;Sachsen;4;2021
Antje;Bäz;1972;dieBasis;-1;Sachsen;5;2021
Eva-Maria;Kasimir;1985;dieBasis;-1;Sachsen;6;2021
Thorsten;Füth;1966;dieBasis;-1;Sachsen;7;2021
Frank;Buschbeck;1979;dieBasis;-1;Sachsen;8;2021
Marco;Korbella;1989;dieBasis;-1;Sachsen;9;2021
Mario;Falcke;1962;dieBasis;-1;Sachsen;10;2021
Hans-Günter;Brötzmann;1954;dieBasis;-1;Sachsen;11;2021
Normen;Lienow;1975;dieBasis;-1;Sachsen;12;2021
Christian;Toloczyki;1953;dieBasis;-1;Sachsen;13;2021
Jürgen;Dreher;1959;dieBasis;-1;Sachsen;14;2021
Maik;Hoppe;1968;dieBasis;-1;Sachsen;15;2021
Thomas;Lamowski;1961;Bündnis C;-1;Sachsen;1;2021
Simon;Haustein;1995;Bündnis C;-1;Sachsen;2;2021
Martin;Rübner;1985;Bündnis C;-1;Sachsen;3;2021
Eva;Vieweg;1974;Bündnis C;-1;Sachsen;4;2021
Samuel;Weiß;1984;Bündnis C;-1;Sachsen;5;2021
Janko;Vieweg;1975;Bündnis C;-1;Sachsen;6;2021
Tony;Gentsch;1984;III. Weg;-1;Sachsen;1;2021
Petra;Rammer;1959;III. Weg;-1;Sachsen;2;2021
Rico;Döhler;1976;III. Weg;-1;Sachsen;3;2021
David;Dschietzig;1987;III. Weg;-1;Sachsen;4;2021
Udo;Sieghart;1957;III. Weg;-1;Sachsen;5;2021
Andreas;Koch;1958;DKP;-1;Sachsen;1;2021
Evelyne Elke;Brucks;1964;DKP;-1;Sachsen;2;2021
Herbert;Münchow;1952;DKP;-1;Sachsen;3;2021
Maritta;Brückner;1956;DKP;-1;Sachsen;4;2021
Helmut-Alexander;Kalex;1966;DKP;-1;Sachsen;5;2021
Dominic;Eberle;1983;Die Humanisten;-1;Sachsen;1;2021
Dominic;Ressel;1984;Die Humanisten;-1;Sachsen;2;2021
Jakob;Schmidt;1988;Die Humanisten;-1;Sachsen;3;2021
Philipp;Arlt;2000;Die Humanisten;-1;Sachsen;4;2021
Kristina;Weidner;1988;Die Humanisten;-1;Sachsen;5;2021
Jonas;Lehn;1990;Die Humanisten;-1;Sachsen;6;2021
Lara;Finkbeiner;1998;Die Humanisten;-1;Sachsen;7;2021
Markus;Werther;1993;Die Humanisten;-1;Sachsen;8;2021
Karsten;Freitag;1988;Die Humanisten;-1;Sachsen;9;2021
Oliver;Eckermann;2000;Die Humanisten;-1;Sachsen;10;2021
Andreas;Kabus;1973;Gesundheitsforschung;-1;Sachsen;1;2021
Frank;Seifert;1984;Gesundheitsforschung;-1;Sachsen;2;2021
Fanny;Francke;1974;Team Todenhöfer;-1;Sachsen;1;2021
Jörg;Frister;1961;Team Todenhöfer;-1;Sachsen;2;2021
Tobias;Beschow;1980;Team Todenhöfer;-1;Sachsen;3;2021
Matthias;Glöckner;1974;Team Todenhöfer;-1;Sachsen;4;2021
Jessica Sabine;Roitzsch;1986;Volt;-1;Sachsen;1;2021
Florian;Kiel;1974;Volt;-1;Sachsen;2;2021
Anke;Köhler;1968;Volt;-1;Sachsen;3;2021
Thomas;Wetendorf;1981;Volt;-1;Sachsen;4;2021
Mathias Radu;Neubauer;1986;Volt;-1;Sachsen;5;2021
Oswin Ansgar;Haßel;1994;Volt;-1;Sachsen;6;2021
Heike Martina;Brehmer;1962;CDU;-1;Sachsen-Anhalt;1;2021
Dieter;Stier;1964;CDU;-1;Sachsen-Anhalt;2;2021
Tino;Sorge;1975;CDU;-1;Sachsen-Anhalt;3;2021
Christoph;Bernstiel;1984;CDU;-1;Sachsen-Anhalt;4;2021
Sepp;Müller;1989;CDU;-1;Sachsen-Anhalt;5;2021
Torsten;Schweiger;1968;CDU;-1;Sachsen-Anhalt;6;2021
Uwe;Harms;1963;CDU;-1;Sachsen-Anhalt;7;2021
Gerry;Weber;1969;CDU;-1;Sachsen-Anhalt;8;2021
Frank;Wyszkowski;1987;CDU;-1;Sachsen-Anhalt;9;2021
Anna;Kreye;1994;CDU;-1;Sachsen-Anhalt;10;2021
Claus-Christian;Kühne;1971;CDU;-1;Sachsen-Anhalt;11;2021
Kathrin;Rösel;1970;CDU;-1;Sachsen-Anhalt;12;2021
Henry;Klipp;1975;CDU;-1;Sachsen-Anhalt;13;2021
Martin;Reichardt;1969;AfD;-1;Sachsen-Anhalt;1;2021
Jan Wenzel;Schmidt;1991;AfD;-1;Sachsen-Anhalt;2;2021
Arno;Bausemer;1982;AfD;-1;Sachsen-Anhalt;3;2021
Andreas;Mrosek;1958;AfD;-1;Sachsen-Anhalt;4;2021
Heinz-Peter;Günther;1961;AfD;-1;Sachsen-Anhalt;5;2021
Birgit;Albrecht;1965;AfD;-1;Sachsen-Anhalt;6;2021
Marvin;Friese;1995;AfD;-1;Sachsen-Anhalt;7;2021
Jan;Korte;1977;DIE LINKE;-1;Sachsen-Anhalt;1;2021
Petra;Sitte;1960;DIE LINKE;-1;Sachsen-Anhalt;2;2021
