kurzbezeichnung;wahlkreis_id;jahr;anzahl
FREIE WÄHLER;50;2021;844
PIRATEN;50;2021;785
NPD;50;2021;101
V-Partei³;50;2021;280
ÖDP;50;2021;180
MLPD;50;2021;52
DKP;50;2021;33
dieBasis;50;2021;1444
du.;50;2021;81
LKR;50;2021;53
Die Humanisten;50;2021;189
Team Todenhöfer;50;2021;675
Volt;50;2021;1012
CDU;51;2021;31827
SPD;51;2021;45414
FDP;51;2021;13073
AfD;51;2021;12241
GRÜNE;51;2021;15481
DIE LINKE;51;2021;3496
Die PARTEI;51;2021;1192
Tierschutzpartei;51;2021;1749
FREIE WÄHLER;51;2021;1128
PIRATEN;51;2021;529
NPD;51;2021;200
V-Partei³;51;2021;85
ÖDP;51;2021;204
MLPD;51;2021;26
DKP;51;2021;32
dieBasis;51;2021;1520
du.;51;2021;106
LKR;51;2021;40
Die Humanisten;51;2021;118
Team Todenhöfer;51;2021;381
Volt;51;2021;362
CDU;52;2021;33614
SPD;52;2021;53876
FDP;52;2021;14239
AfD;52;2021;11819
GRÜNE;52;2021;17118
DIE LINKE;52;2021;4251
Die PARTEI;52;2021;1184
Tierschutzpartei;52;2021;1840
FREIE WÄHLER;52;2021;1228
PIRATEN;52;2021;439
NPD;52;2021;193
V-Partei³;52;2021;97
ÖDP;52;2021;84
MLPD;52;2021;23
DKP;52;2021;21
dieBasis;52;2021;1505
du.;52;2021;67
LKR;52;2021;25
Die Humanisten;52;2021;118
Team Todenhöfer;52;2021;325
Volt;52;2021;249
CDU;53;2021;34588
SPD;53;2021;51180
FDP;53;2021;15638
AfD;53;2021;9785
GRÜNE;53;2021;32448
DIE LINKE;53;2021;8132
Die PARTEI;53;2021;1625
Tierschutzpartei;53;2021;1713
FREIE WÄHLER;53;2021;1259
PIRATEN;53;2021;569
NPD;53;2021;174
V-Partei³;53;2021;125
ÖDP;53;2021;136
MLPD;53;2021;46
DKP;53;2021;73
dieBasis;53;2021;1570
du.;53;2021;111
LKR;53;2021;78
Die Humanisten;53;2021;164
Team Todenhöfer;53;2021;379
Volt;53;2021;512
SPD;54;2021;53425
CDU;54;2021;32375
DIE LINKE;54;2021;15739
GRÜNE;54;2021;44414
AfD;54;2021;9835
FDP;54;2021;18396
Die PARTEI;54;2021;1977
FREIE WÄHLER;54;2021;1473
V-Partei³;54;2021;246
MENSCHLICHE WELT;54;2021;181
NPD;54;2021;104
MLPD;54;2021;84
dieBasis;54;2021;2008
ÖDP;54;2021;212
Die Humanisten;54;2021;325
Tierschutzpartei;54;2021;2145
Team Todenhöfer;54;2021;1455
Volt;54;2021;843
SPD;55;2021;49799
CDU;55;2021;24124
DIE LINKE;55;2021;9613
GRÜNE;55;2021;24013
AfD;55;2021;12740
FDP;55;2021;12085
Die PARTEI;55;2021;1932
FREIE WÄHLER;55;2021;1438
V-Partei³;55;2021;269
MENSCHLICHE WELT;55;2021;205
NPD;55;2021;187
MLPD;55;2021;76
dieBasis;55;2021;1453
ÖDP;55;2021;195
Die Humanisten;55;2021;264
Tierschutzpartei;55;2021;2372
Team Todenhöfer;55;2021;1559
Volt;55;2021;479
PIRATEN;55;2021;0
CDU;56;2021;19414
AfD;56;2021;23221
SPD;56;2021;41163
DIE LINKE;56;2021;9754
FDP;56;2021;9070
GRÜNE;56;2021;7677
Tierschutzpartei;56;2021;2557
Die PARTEI;56;2021;1373
FREIE WÄHLER;56;2021;3060
NPD;56;2021;473
DKP;56;2021;74
ÖDP;56;2021;111
MLPD;56;2021;86
dieBasis;56;2021;1580
Die Humanisten;56;2021;112
PIRATEN;56;2021;479
Team Todenhöfer;56;2021;151
UNABHÄNGIGE;56;2021;459
Volt;56;2021;194
CDU;57;2021;19818
AfD;57;2021;25748
SPD;57;2021;40543
DIE LINKE;57;2021;11617
FDP;57;2021;10422
GRÜNE;57;2021;9095
Tierschutzpartei;57;2021;2830
Die PARTEI;57;2021;1517
FREIE WÄHLER;57;2021;3131
NPD;57;2021;482
DKP;57;2021;179
ÖDP;57;2021;233
MLPD;57;2021;60
dieBasis;57;2021;1911
Die Humanisten;57;2021;131
PIRATEN;57;2021;516
Team Todenhöfer;57;2021;241
UNABHÄNGIGE;57;2021;576
Volt;57;2021;196
CDU;58;2021;33377
AfD;58;2021;30793
SPD;58;2021;55193
DIE LINKE;58;2021;12665
FDP;58;2021;19802
GRÜNE;58;2021;20663
Tierschutzpartei;58;2021;6154
Die PARTEI;58;2021;2360
FREIE WÄHLER;58;2021;5142
NPD;58;2021;555
DKP;58;2021;145
ÖDP;58;2021;373
MLPD;58;2021;77
dieBasis;58;2021;2732
Die Humanisten;58;2021;244
PIRATEN;58;2021;1076
Team Todenhöfer;58;2021;472
UNABHÄNGIGE;58;2021;761
Volt;58;2021;504
CDU;59;2021;26254
AfD;59;2021;31820
SPD;59;2021;48712
DIE LINKE;59;2021;18004
FDP;59;2021;14939
GRÜNE;59;2021;13954
Tierschutzpartei;59;2021;5360
Die PARTEI;59;2021;2393
FREIE WÄHLER;59;2021;6101
NPD;59;2021;476
DKP;59;2021;371
ÖDP;59;2021;345
MLPD;59;2021;78
dieBasis;59;2021;2865
Die Humanisten;59;2021;232
PIRATEN;59;2021;695
Team Todenhöfer;59;2021;378
UNABHÄNGIGE;59;2021;1021
Volt;59;2021;500
CDU;60;2021;22274
AfD;60;2021;23845
SPD;60;2021;48423
DIE LINKE;60;2021;12019
FDP;60;2021;11934
GRÜNE;60;2021;12211
Tierschutzpartei;60;2021;3599
Die PARTEI;60;2021;1716
FREIE WÄHLER;60;2021;3853
NPD;60;2021;459
DKP;60;2021;167
ÖDP;60;2021;270
MLPD;60;2021;82
dieBasis;60;2021;2173
Die Humanisten;60;2021;184
PIRATEN;60;2021;626
Team Todenhöfer;60;2021;290
UNABHÄNGIGE;60;2021;1035
Volt;60;2021;419
CDU;61;2021;26287
AfD;61;2021;18658
SPD;61;2021;50965
DIE LINKE;61;2021;19110
FDP;61;2021;20210
GRÜNE;61;2021;35865
Tierschutzpartei;61;2021;4562
Die PARTEI;61;2021;2795
FREIE WÄHLER;61;2021;3115
NPD;61;2021;239
DKP;61;2021;271
ÖDP;61;2021;575
MLPD;61;2021;79
dieBasis;61;2021;2977
Die Humanisten;61;2021;368
PIRATEN;61;2021;705
Team Todenhöfer;61;2021;469
UNABHÄNGIGE;61;2021;613
Volt;61;2021;1022
CDU;62;2021;31299
AfD;62;2021;34411
SPD;62;2021;54650
DIE LINKE;62;2021;14955
FDP;62;2021;18893
GRÜNE;62;2021;16156
Tierschutzpartei;62;2021;6073
Die PARTEI;62;2021;2080
FREIE WÄHLER;62;2021;5883
NPD;62;2021;550
DKP;62;2021;291
ÖDP;62;2021;330
MLPD;62;2021;100
dieBasis;62;2021;2743
Die Humanisten;62;2021;248
PIRATEN;62;2021;919
Team Todenhöfer;62;2021;614
UNABHÄNGIGE;62;2021;991
Volt;62;2021;544
FAMILIE;62;2021;0
CDU;63;2021;19890
AfD;63;2021;28338
SPD;63;2021;41414
DIE LINKE;63;2021;13436
FDP;63;2021;12439
GRÜNE;63;2021;9992
Tierschutzpartei;63;2021;3608
Die PARTEI;63;2021;1989
FREIE WÄHLER;63;2021;3749
NPD;63;2021;574
DKP;63;2021;170
ÖDP;63;2021;347
MLPD;63;2021;156
dieBasis;63;2021;2420
Die Humanisten;63;2021;158
PIRATEN;63;2021;495
Team Todenhöfer;63;2021;306
UNABHÄNGIGE;63;2021;736
Volt;63;2021;373
CDU;64;2021;17502
AfD;64;2021;30729
SPD;64;2021;36098
DIE LINKE;64;2021;9670
FDP;64;2021;13603
GRÜNE;64;2021;6939
Tierschutzpartei;64;2021;2516
Die PARTEI;64;2021;1593
FREIE WÄHLER;64;2021;2818
NPD;64;2021;423
DKP;64;2021;218
ÖDP;64;2021;123
MLPD;64;2021;69
dieBasis;64;2021;2212
Die Humanisten;64;2021;128
PIRATEN;64;2021;392
Team Todenhöfer;64;2021;276
UNABHÄNGIGE;64;2021;899
Volt;64;2021;347
CDU;65;2021;17776
AfD;65;2021;29849
SPD;65;2021;33412
DIE LINKE;65;2021;8532
FDP;65;2021;11114
GRÜNE;65;2021;4920
Tierschutzpartei;65;2021;2564
Die PARTEI;65;2021;1383
FREIE WÄHLER;65;2021;3657
NPD;65;2021;637
DKP;65;2021;92
ÖDP;65;2021;128
MLPD;65;2021;55
dieBasis;65;2021;1449
Die Humanisten;65;2021;87
PIRATEN;65;2021;437
Team Todenhöfer;65;2021;156
UNABHÄNGIGE;65;2021;2022
Volt;65;2021;194
CDU;66;2021;22567
AfD;66;2021;20629
DIE LINKE;66;2021;10381
SPD;66;2021;29537
FDP;66;2021;9396
GRÜNE;66;2021;5834
Tierschutzallianz;66;2021;818
FREIE WÄHLER;66;2021;3286
Die PARTEI;66;2021;725
NPD;66;2021;205
Gartenpartei;66;2021;510
MLPD;66;2021;75
dieBasis;66;2021;1985
du.;66;2021;91
ÖDP;66;2021;58
Die Humanisten;66;2021;99
Tierschutzpartei;66;2021;1100
PIRATEN;66;2021;308
Volt;66;2021;140
CDU;67;2021;32720
AfD;67;2021;29604
DIE LINKE;67;2021;12426
SPD;67;2021;39043
FDP;67;2021;13589
GRÜNE;67;2021;7267
Tierschutzallianz;67;2021;1909
FREIE WÄHLER;67;2021;2737
Die PARTEI;67;2021;1130
NPD;67;2021;372
Gartenpartei;67;2021;831
MLPD;67;2021;118
dieBasis;67;2021;2182
du.;67;2021;176
ÖDP;67;2021;74
Die Humanisten;67;2021;136
Tierschutzpartei;67;2021;1966
PIRATEN;67;2021;454
Volt;67;2021;229
CDU;68;2021;30508
AfD;68;2021;24790
DIE LINKE;68;2021;12700
SPD;68;2021;37330
FDP;68;2021;12532
GRÜNE;68;2021;7495
Tierschutzallianz;68;2021;1480
FREIE WÄHLER;68;2021;2840
Die PARTEI;68;2021;934
NPD;68;2021;296
Gartenpartei;68;2021;758
MLPD;68;2021;91
dieBasis;68;2021;2621
du.;68;2021;119
ÖDP;68;2021;78
Die Humanisten;68;2021;129
Tierschutzpartei;68;2021;1736
PIRATEN;68;2021;435
Volt;68;2021;178
CDU;69;2021;28700
AfD;69;2021;23446
DIE LINKE;69;2021;16449
SPD;69;2021;41022
FDP;69;2021;14673
GRÜNE;69;2021;16352
Tierschutzallianz;69;2021;3135
FREIE WÄHLER;69;2021;2060
Die PARTEI;69;2021;1737
NPD;69;2021;339
Gartenpartei;69;2021;1898
MLPD;69;2021;173
dieBasis;69;2021;2021
du.;69;2021;209
ÖDP;69;2021;192
Die Humanisten;69;2021;282
Tierschutzpartei;69;2021;1464
PIRATEN;69;2021;654
Volt;69;2021;578
CDU;70;2021;26740
AfD;70;2021;21630
DIE LINKE;70;2021;9635
SPD;70;2021;29843
FDP;70;2021;10402
GRÜNE;70;2021;6531
Tierschutzallianz;70;2021;1001
FREIE WÄHLER;70;2021;2543
Die PARTEI;70;2021;876
NPD;70;2021;340
Gartenpartei;70;2021;587
MLPD;70;2021;85
dieBasis;70;2021;1654
du.;70;2021;100
ÖDP;70;2021;53
Die Humanisten;70;2021;102
Tierschutzpartei;70;2021;1275
PIRATEN;70;2021;423
Volt;70;2021;149
CDU;71;2021;29823
AfD;71;2021;31003
DIE LINKE;71;2021;14249
SPD;71;2021;33055
FDP;71;2021;12705
GRÜNE;71;2021;5470
Tierschutzallianz;71;2021;1437
FREIE WÄHLER;71;2021;2902
Die PARTEI;71;2021;905
NPD;71;2021;374
Gartenpartei;71;2021;868
MLPD;71;2021;94
dieBasis;71;2021;1793
du.;71;2021;133
ÖDP;71;2021;56
Die Humanisten;71;2021;138
Tierschutzpartei;71;2021;1922
PIRATEN;71;2021;370
Volt;71;2021;149
CDU;72;2021;26282
AfD;72;2021;21914
DIE LINKE;72;2021;17180
SPD;72;2021;34686
FDP;72;2021;15150
GRÜNE;72;2021;19915
Tierschutzallianz;72;2021;1455
FREIE WÄHLER;72;2021;2349
Die PARTEI;72;2021;1611
NPD;72;2021;254
Gartenpartei;72;2021;697
MLPD;72;2021;199
dieBasis;72;2021;1988
du.;72;2021;185
ÖDP;72;2021;197
Die Humanisten;72;2021;283
Tierschutzpartei;72;2021;1830
PIRATEN;72;2021;678
Volt;72;2021;371
CDU;73;2021;26535
AfD;73;2021;31000
DIE LINKE;73;2021;10630
SPD;73;2021;28460
FDP;73;2021;12785
GRÜNE;73;2021;5002
Tierschutzallianz;73;2021;1184
FREIE WÄHLER;73;2021;1629
Die PARTEI;73;2021;1006
NPD;73;2021;412
Gartenpartei;73;2021;761
MLPD;73;2021;99
dieBasis;73;2021;2647
du.;73;2021;156
ÖDP;73;2021;83
Die Humanisten;73;2021;121
Tierschutzpartei;73;2021;1507
PIRATEN;73;2021;404
Volt;73;2021;158
CDU;74;2021;28411
AfD;74;2021;31476
DIE LINKE;74;2021;11680
SPD;74;2021;32109
FDP;74;2021;12792
GRÜNE;74;2021;4835
Tierschutzallianz;74;2021;1253
FREIE WÄHLER;74;2021;2163
Die PARTEI;74;2021;839
NPD;74;2021;410
Gartenpartei;74;2021;701
MLPD;74;2021;108
dieBasis;74;2021;2322
du.;74;2021;133
ÖDP;74;2021;55
Die Humanisten;74;2021;125
Tierschutzpartei;74;2021;1683
PIRATEN;74;2021;341
Volt;74;2021;145
CDU;75;2021;16526
DIE LINKE;75;2021;19610
SPD;75;2021;28881
GRÜNE;75;2021;42486
AfD;75;2021;7810
FDP;75;2021;11040
Die PARTEI;75;2021;2271
Tierschutzpartei;75;2021;2473
PIRATEN;75;2021;579
Die Grauen;75;2021;811
FREIE WÄHLER;75;2021;746
Gesundheitsforschung;75;2021;209
ÖDP;75;2021;203
du.;75;2021;245
V-Partei³;75;2021;111
DKP;75;2021;196
MLPD;75;2021;88
BüSo;75;2021;36
SGP;75;2021;42
LKR;75;2021;63
NPD;75;2021;78
Die Humanisten;75;2021;333
Team Todenhöfer;75;2021;2746
Volt;75;2021;1216
dieBasis;75;2021;0
CDU;76;2021;22455
DIE LINKE;76;2021;19157
SPD;76;2021;20245
GRÜNE;76;2021;34836
AfD;76;2021;19426
FDP;76;2021;4932
Die PARTEI;76;2021;2947
Tierschutzpartei;76;2021;3866
PIRATEN;76;2021;622
Die Grauen;76;2021;1355
FREIE WÄHLER;76;2021;1087
Gesundheitsforschung;76;2021;290
ÖDP;76;2021;241
du.;76;2021;263
V-Partei³;76;2021;93
DKP;76;2021;330
MLPD;76;2021;50
BüSo;76;2021;44
SGP;76;2021;46
LKR;76;2021;195
NPD;76;2021;86
Die Humanisten;76;2021;260
Team Todenhöfer;76;2021;533
Volt;76;2021;983
CDU;77;2021;29580
DIE LINKE;77;2021;5067
SPD;77;2021;25740
GRÜNE;77;2021;17477
AfD;77;2021;12731
FDP;77;2021;10331
Die PARTEI;77;2021;1329
Tierschutzpartei;77;2021;3276
PIRATEN;77;2021;348
Die Grauen;77;2021;1817
FREIE WÄHLER;77;2021;1569
Gesundheitsforschung;77;2021;232
ÖDP;77;2021;146
du.;77;2021;105
V-Partei³;77;2021;78
DKP;77;2021;58
MLPD;77;2021;22
BüSo;77;2021;21
SGP;77;2021;22
LKR;77;2021;67
NPD;77;2021;96
Die Humanisten;77;2021;179
Team Todenhöfer;77;2021;1216
Volt;77;2021;445
dieBasis;77;2021;0
CDU;78;2021;26158
DIE LINKE;78;2021;6074
SPD;78;2021;32853
GRÜNE;78;2021;17193
AfD;78;2021;12780
FDP;78;2021;11798
Die PARTEI;78;2021;1882
Tierschutzpartei;78;2021;4228
PIRATEN;78;2021;480
Die Grauen;78;2021;1569
FREIE WÄHLER;78;2021;1077
Gesundheitsforschung;78;2021;365
ÖDP;78;2021;232
du.;78;2021;168
V-Partei³;78;2021;89
DKP;78;2021;59
MLPD;78;2021;48
BüSo;78;2021;52
SGP;78;2021;30
LKR;78;2021;91
NPD;78;2021;115
Die Humanisten;78;2021;217
Team Todenhöfer;78;2021;1849
Volt;78;2021;548
dieBasis;78;2021;0
BÜNDNIS21;78;2021;0
CDU;79;2021;39905
DIE LINKE;79;2021;8076
SPD;79;2021;40677
GRÜNE;79;2021;38460
AfD;79;2021;10036
FDP;79;2021;20813
Die PARTEI;79;2021;1669
Tierschutzpartei;79;2021;3326
PIRATEN;79;2021;556
Die Grauen;79;2021;1177
FREIE WÄHLER;79;2021;1335
Gesundheitsforschung;79;2021;328
ÖDP;79;2021;288
du.;79;2021;164
V-Partei³;79;2021;115
DKP;79;2021;55
MLPD;79;2021;13
BüSo;79;2021;48
SGP;79;2021;28
LKR;79;2021;95
NPD;79;2021;55
Die Humanisten;79;2021;262
Team Todenhöfer;79;2021;1010
Volt;79;2021;1089
dieBasis;79;2021;0
CDU;80;2021;29035
DIE LINKE;80;2021;8638
SPD;80;2021;28894
GRÜNE;80;2021;35201
AfD;80;2021;7950
FDP;80;2021;13934
Die PARTEI;80;2021;1476
Tierschutzpartei;80;2021;2101
PIRATEN;80;2021;398
Die Grauen;80;2021;623
FREIE WÄHLER;80;2021;788
Gesundheitsforschung;80;2021;105
ÖDP;80;2021;157
du.;80;2021;123
V-Partei³;80;2021;62
DKP;80;2021;79
MLPD;80;2021;20
BüSo;80;2021;35
SGP;80;2021;17
LKR;80;2021;71
NPD;80;2021;35
Die Humanisten;80;2021;243
Team Todenhöfer;80;2021;893
Volt;80;2021;921
dieBasis;80;2021;0
CDU;81;2021;31751
DIE LINKE;81;2021;12706
SPD;81;2021;41215
GRÜNE;81;2021;42791
AfD;81;2021;10921
FDP;81;2021;15633
Die PARTEI;81;2021;2009
Tierschutzpartei;81;2021;3736
PIRATEN;81;2021;644
Die Grauen;81;2021;1377
FREIE WÄHLER;81;2021;1449
Gesundheitsforschung;81;2021;325
ÖDP;81;2021;310
du.;81;2021;226
V-Partei³;81;2021;126
DKP;81;2021;117
MLPD;81;2021;41
BüSo;81;2021;66
SGP;81;2021;36
LKR;81;2021;98
NPD;81;2021;84
Die Humanisten;81;2021;233
Team Todenhöfer;81;2021;2350
Volt;81;2021;1094
dieBasis;81;2021;0
MENSCHLICHE WELT;81;2021;0
CDU;82;2021;22400
DIE LINKE;82;2021;15616
SPD;82;2021;31498
GRÜNE;82;2021;29474
AfD;82;2021;10089
FDP;82;2021;9325
Die PARTEI;82;2021;1973
Tierschutzpartei;82;2021;3226
PIRATEN;82;2021;451
Die Grauen;82;2021;1135
FREIE WÄHLER;82;2021;961
Gesundheitsforschung;82;2021;275
ÖDP;82;2021;169
du.;82;2021;264
V-Partei³;82;2021;77
DKP;82;2021;120
MLPD;82;2021;87
BüSo;82;2021;61
SGP;82;2021;34
LKR;82;2021;115
NPD;82;2021;98
Die Humanisten;82;2021;197
Team Todenhöfer;82;2021;3234
Volt;82;2021;645
dieBasis;82;2021;0
sonstige;82;2021;0
CDU;83;2021;11990
DIE LINKE;83;2021;27862
SPD;83;2021;26326
GRÜNE;83;2021;55147
AfD;83;2021;7379
FDP;83;2021;7834
Die PARTEI;83;2021;3672
Tierschutzpartei;83;2021;2754
PIRATEN;83;2021;670
Die Grauen;83;2021;739
FREIE WÄHLER;83;2021;650
Gesundheitsforschung;83;2021;198
ÖDP;83;2021;201
du.;83;2021;348
V-Partei³;83;2021;118
DKP;83;2021;262
MLPD;83;2021;99
BüSo;83;2021;36
SGP;83;2021;42
LKR;83;2021;47
NPD;83;2021;43
Die Humanisten;83;2021;337
Team Todenhöfer;83;2021;1801
Volt;83;2021;1214
dieBasis;83;2021;0
B*;83;2021;0
CDU;84;2021;20562
DIE LINKE;84;2021;24609
SPD;84;2021;35690
GRÜNE;84;2021;24686
AfD;84;2021;19322
FDP;84;2021;12190
Die PARTEI;84;2021;2957
Tierschutzpartei;84;2021;4799
PIRATEN;84;2021;596
Die Grauen;84;2021;2137
FREIE WÄHLER;84;2021;2133
Gesundheitsforschung;84;2021;549
ÖDP;84;2021;314
du.;84;2021;218
V-Partei³;84;2021;123
DKP;84;2021;264
MLPD;84;2021;92
BüSo;84;2021;90
SGP;84;2021;34
LKR;84;2021;269
NPD;84;2021;378
Die Humanisten;84;2021;351
Team Todenhöfer;84;2021;726
Volt;84;2021;782
dieBasis;84;2021;0
CDU;85;2021;21887
DIE LINKE;85;2021;20755
SPD;85;2021;29991
GRÜNE;85;2021;11207
AfD;85;2021;22665
FDP;85;2021;9372
Die PARTEI;85;2021;2108
Tierschutzpartei;85;2021;4990
PIRATEN;85;2021;531
Die Grauen;85;2021;2434
FREIE WÄHLER;85;2021;1301
Gesundheitsforschung;85;2021;709
ÖDP;85;2021;140
du.;85;2021;178
V-Partei³;85;2021;87
DKP;85;2021;298
MLPD;85;2021;84
BüSo;85;2021;97
SGP;85;2021;48
LKR;85;2021;164
NPD;85;2021;404
Die Humanisten;85;2021;284
Team Todenhöfer;85;2021;509
Volt;85;2021;606
dieBasis;85;2021;0
CDU;86;2021;16891
DIE LINKE;86;2021;25840
SPD;86;2021;32403
GRÜNE;86;2021;21777
AfD;86;2021;17916
FDP;86;2021;9796
Die PARTEI;86;2021;2906
Tierschutzpartei;86;2021;4823
PIRATEN;86;2021;705
Die Grauen;86;2021;2130
FREIE WÄHLER;86;2021;1857
Gesundheitsforschung;86;2021;712
ÖDP;86;2021;212
du.;86;2021;210
V-Partei³;86;2021;99
DKP;86;2021;349
MLPD;86;2021;106
BüSo;86;2021;79
SGP;86;2021;49
LKR;86;2021;126
NPD;86;2021;294
Die Humanisten;86;2021;339
Team Todenhöfer;86;2021;620
Volt;86;2021;928
dieBasis;86;2021;0
CDU;87;2021;31772
SPD;87;2021;30588
FDP;87;2021;15032
AfD;87;2021;5427
GRÜNE;87;2021;40421
DIE LINKE;87;2021;7453
Die PARTEI;87;2021;1632
Tierschutzpartei;87;2021;1151
PIRATEN;87;2021;542
FREIE WÄHLER;87;2021;531
NPD;87;2021;44
ÖDP;87;2021;224
V-Partei³;87;2021;104
Gesundheitsforschung;87;2021;72
MLPD;87;2021;30
Die Humanisten;87;2021;268
DKP;87;2021;42
SGP;87;2021;22
dieBasis;87;2021;1342
Bündnis C;87;2021;53
du.;87;2021;70
LIEBE;87;2021;88
LKR;87;2021;25
PdF;87;2021;33
LfK;87;2021;67
Team Todenhöfer;87;2021;871
Volt;87;2021;1389
CDU;88;2021;49838
SPD;88;2021;53408
FDP;88;2021;17892
AfD;88;2021;12409
GRÜNE;88;2021;19918
DIE LINKE;88;2021;5259
Die PARTEI;88;2021;1584
Tierschutzpartei;88;2021;2525
PIRATEN;88;2021;613
FREIE WÄHLER;88;2021;1131
NPD;88;2021;189
ÖDP;88;2021;187
V-Partei³;88;2021;86
Gesundheitsforschung;88;2021;188
MLPD;88;2021;23
Die Humanisten;88;2021;113
DKP;88;2021;21
SGP;88;2021;17
dieBasis;88;2021;1587
Bündnis C;88;2021;43
du.;88;2021;75
LIEBE;88;2021;264
LKR;88;2021;18
PdF;88;2021;52
LfK;88;2021;164
Team Todenhöfer;88;2021;1012
Volt;88;2021;471
CDU;89;2021;46466
SPD;89;2021;38822
FDP;89;2021;16023
AfD;89;2021;11359
GRÜNE;89;2021;16858
DIE LINKE;89;2021;4529
Die PARTEI;89;2021;1929
Tierschutzpartei;89;2021;2334
PIRATEN;89;2021;532
FREIE WÄHLER;89;2021;1375
NPD;89;2021;209
ÖDP;89;2021;87
V-Partei³;89;2021;109
Gesundheitsforschung;89;2021;210
MLPD;89;2021;18
Die Humanisten;89;2021;75
DKP;89;2021;10
SGP;89;2021;14
dieBasis;89;2021;1602
Bündnis C;89;2021;53
du.;89;2021;70
LIEBE;89;2021;235
LKR;89;2021;30
PdF;89;2021;47
LfK;89;2021;155
Team Todenhöfer;89;2021;438
Volt;89;2021;382
CDU;90;2021;46217
SPD;90;2021;44058
FDP;90;2021;17104
AfD;90;2021;13171
GRÜNE;90;2021;16951
DIE LINKE;90;2021;4570
Die PARTEI;90;2021;1387
Tierschutzpartei;90;2021;2465
PIRATEN;90;2021;730
FREIE WÄHLER;90;2021;1296
NPD;90;2021;179
ÖDP;90;2021;88
V-Partei³;90;2021;84
Gesundheitsforschung;90;2021;222
MLPD;90;2021;12
Die Humanisten;90;2021;87
DKP;90;2021;32
SGP;90;2021;10
dieBasis;90;2021;1545
Bündnis C;90;2021;162
du.;90;2021;90
LIEBE;90;2021;260
LKR;90;2021;34
PdF;90;2021;54
LfK;90;2021;166
Team Todenhöfer;90;2021;641
Volt;90;2021;514
UNABHÄNGIGE;90;2021;0
CDU;91;2021;55068
SPD;91;2021;54714
FDP;91;2021;24227
AfD;91;2021;13417
GRÜNE;91;2021;27566
DIE LINKE;91;2021;5682
Die PARTEI;91;2021;1446
Tierschutzpartei;91;2021;2767
PIRATEN;91;2021;1237
FREIE WÄHLER;91;2021;1439
NPD;91;2021;167
ÖDP;91;2021;100
V-Partei³;91;2021;99
Gesundheitsforschung;91;2021;215
MLPD;91;2021;27
Die Humanisten;91;2021;147
DKP;91;2021;32
SGP;91;2021;20
dieBasis;91;2021;1762
Bündnis C;91;2021;65
du.;91;2021;93
LIEBE;91;2021;471
LKR;91;2021;52
PdF;91;2021;70
LfK;91;2021;183
Team Todenhöfer;91;2021;1627
Volt;91;2021;708
CDU;92;2021;58081
SPD;92;2021;50949
FDP;92;2021;23314
AfD;92;2021;14894
GRÜNE;92;2021;26161
DIE LINKE;92;2021;5730
Die PARTEI;92;2021;1631
Tierschutzpartei;92;2021;2828
PIRATEN;92;2021;825
FREIE WÄHLER;92;2021;1628
NPD;92;2021;150
ÖDP;92;2021;133
V-Partei³;92;2021;132
Gesundheitsforschung;92;2021;271
MLPD;92;2021;22
Die Humanisten;92;2021;138
DKP;92;2021;23
SGP;92;2021;19
dieBasis;92;2021;2187
Bündnis C;92;2021;95
du.;92;2021;87
LIEBE;92;2021;290
LKR;92;2021;52
PdF;92;2021;72
LfK;92;2021;238
Team Todenhöfer;92;2021;740
Volt;92;2021;584
CDU;93;2021;27695
SPD;93;2021;36933
FDP;93;2021;15040
AfD;93;2021;8363
GRÜNE;93;2021;33501
DIE LINKE;93;2021;8267
Die PARTEI;93;2021;1607
Tierschutzpartei;93;2021;1704
PIRATEN;93;2021;548
FREIE WÄHLER;93;2021;753
NPD;93;2021;76
ÖDP;93;2021;88
V-Partei³;93;2021;109
Gesundheitsforschung;93;2021;127
MLPD;93;2021;64
Die Humanisten;93;2021;152
DKP;93;2021;43
SGP;93;2021;15
dieBasis;93;2021;1327
Bündnis C;93;2021;72
du.;93;2021;116
LIEBE;93;2021;173
LKR;93;2021;27
PdF;93;2021;67
LfK;93;2021;105
Team Todenhöfer;93;2021;1768
Volt;93;2021;1340
CDU;94;2021;41834
SPD;94;2021;43193
FDP;94;2021;26470
AfD;94;2021;5891
GRÜNE;94;2021;65240
DIE LINKE;94;2021;10399
Die PARTEI;94;2021;1898
Tierschutzpartei;94;2021;1646
PIRATEN;94;2021;558
FREIE WÄHLER;94;2021;792
NPD;94;2021;53
ÖDP;94;2021;159
V-Partei³;94;2021;165
Gesundheitsforschung;94;2021;127
MLPD;94;2021;31
Die Humanisten;94;2021;182
DKP;94;2021;36
SGP;94;2021;12
dieBasis;94;2021;1773
Bündnis C;94;2021;83
du.;94;2021;104
LIEBE;94;2021;110
LKR;94;2021;39
PdF;94;2021;64
LfK;94;2021;102
Team Todenhöfer;94;2021;1049
Volt;94;2021;2323
CDU;95;2021;27485
SPD;95;2021;39901
FDP;95;2021;13845
AfD;95;2021;7876
GRÜNE;95;2021;44407
DIE LINKE;95;2021;9903
Die PARTEI;95;2021;1784
Tierschutzpartei;95;2021;1846
PIRATEN;95;2021;466
FREIE WÄHLER;95;2021;684
NPD;95;2021;73
ÖDP;95;2021;121
V-Partei³;95;2021;119
Gesundheitsforschung;95;2021;139
MLPD;95;2021;72
Die Humanisten;95;2021;135
DKP;95;2021;43
SGP;95;2021;11
dieBasis;95;2021;1605
