Vornamen;Nachname;Geburtsjahr;partei;wahlkreis;bundesland;listenplatz;jahr
Tufan;Aydin;1988;MLPD;Frankfurt am Main II;-1;-1;2021
Konstantinos;Marketakis;1966;dieBasis;Frankfurt am Main II;-1;-1;2021
Stefan;Sauer;1966;CDU;Groß-Gerau;-1;-1;2021
Melanie;Wegling;1990;SPD;Groß-Gerau;-1;-1;2021
Thorsten;Blümlein;1971;AfD;Groß-Gerau;-1;-1;2021
Stephan;Dehler;1984;FDP;Groß-Gerau;-1;-1;2021
Lars;Nitschke;1997;GRÜNE;Groß-Gerau;-1;-1;2021
Jörg;Cezanne;1958;DIE LINKE;Groß-Gerau;-1;-1;2021
Daniel;Weber;1969;Die PARTEI;Groß-Gerau;-1;-1;2021
Achim;Weidner;1959;FREIE WÄHLER;Groß-Gerau;-1;-1;2021
Johannes Matthias;Rücker;1947;MLPD;Groß-Gerau;-1;-1;2021
Thomas Andreas;Unverzagt;1955;dieBasis;Groß-Gerau;-1;-1;2021
Björn Manuel;Simon;1981;CDU;Offenbach;-1;-1;2021
Tuna;Firat;1981;SPD;Offenbach;-1;-1;2021
Christin;Thüne;1962;AfD;Offenbach;-1;-1;2021
Ernestos Andreas;Varvaroussis;1963;FDP;Offenbach;-1;-1;2021
Wolfgang;Strengmann-Kuhn;1964;GRÜNE;Offenbach;-1;-1;2021
Christine;Buchholz;1971;DIE LINKE;Offenbach;-1;-1;2021
Stephanie;Birkle;1980;Die PARTEI;Offenbach;-1;-1;2021
Dennis;Lehmann;1988;FREIE WÄHLER;Offenbach;-1;-1;2021
Gregory;Engels;1976;PIRATEN;Offenbach;-1;-1;2021
Stefan;Billing;1962;dieBasis;Offenbach;-1;-1;2021
Felix;Kautz;1996;Volt;Offenbach;-1;-1;2021
Astrid;Mannes;1967;CDU;Darmstadt;-1;-1;2021
Andreas;Larem;1964;SPD;Darmstadt;-1;-1;2021
Meysam;Ehtemai;1980;AfD;Darmstadt;-1;-1;2021
Julia Caroline Susanne;Buttlar;1971;FDP;Darmstadt;-1;-1;2021
Daniela;Wagner;1957;GRÜNE;Darmstadt;-1;-1;2021
Fırat;Turğut-Wenzel;1987;DIE LINKE;Darmstadt;-1;-1;2021
Mario;Pingel;1985;Die PARTEI;Darmstadt;-1;-1;2021
Harald Paul;Uhl;1958;FREIE WÄHLER;Darmstadt;-1;-1;2021
Anna;Schupp;1983;MLPD;Darmstadt;-1;-1;2021
Gerold;Hiemenz;1959;dieBasis;Darmstadt;-1;-1;2021
Mitja;Stachowiak;1993;EB: Stachowiak;Darmstadt;-1;-1;2021
Patricia;Lips;1963;CDU;Odenwald;-1;-1;2021
Jens;Zimmermann;1981;SPD;Odenwald;-1;-1;2021
Georg Rüdiger;Hashagen;1949;AfD;Odenwald;-1;-1;2021
Mathias Gerald;Zeuner;1966;FDP;Odenwald;-1;-1;2021
Philip;Krämer;1992;GRÜNE;Odenwald;-1;-1;2021
Marlene;Wenzl;2002;DIE LINKE;Odenwald;-1;-1;2021
Laura Monika;Schulz;1994;FREIE WÄHLER;Odenwald;-1;-1;2021
Werner Erich;Krebs;1950;dieBasis;Odenwald;-1;-1;2021
Kim Renée;Pfaff;1990;Volt;Odenwald;-1;-1;2021
Dieter;Stein;1957;EB: Stein;Odenwald;-1;-1;2021
Michael Günther;Meister;1961;CDU;Bergstraße;-1;-1;2021
Sven;Wingerter;1980;SPD;Bergstraße;-1;-1;2021
Thomas Norbert;Fetsch;1969;AfD;Bergstraße;-1;-1;2021
Till Berthold;Mansmann;1968;FDP;Bergstraße;-1;-1;2021
Moritz;Müller;1992;GRÜNE;Bergstraße;-1;-1;2021
Sascha;Bahl;1976;DIE LINKE;Bergstraße;-1;-1;2021
Kerstin;Buchner;1965;FREIE WÄHLER;Bergstraße;-1;-1;2021
Ina;Rodewald;1966;dieBasis;Bergstraße;-1;-1;2021
Heike Ursula;Grammbitter;1955;EB: Grammbitter;Bergstraße;-1;-1;2021
Gabriele Hanne Dorothea;Ermen;1967;UNABHÄNGIGE;Bergstraße;-1;-1;2021
Manfred;Grund;1955;CDU;Eichsfeld – Nordhausen – Kyffhäuserkreis;-1;-1;2021
Jürgen Hans;Pohl;1964;AfD;Eichsfeld – Nordhausen – Kyffhäuserkreis;-1;-1;2021
Sigrid;Hupach;1968;DIE LINKE;Eichsfeld – Nordhausen – Kyffhäuserkreis;-1;-1;2021
Anne;Bressem;1982;SPD;Eichsfeld – Nordhausen – Kyffhäuserkreis;-1;-1;2021
Patrick;Kurth;1976;FDP;Eichsfeld – Nordhausen – Kyffhäuserkreis;-1;-1;2021
Heike Birgit;Möller;1965;GRÜNE;Eichsfeld – Nordhausen – Kyffhäuserkreis;-1;-1;2021
Helmut Otto Karl Dieter;Günther;1952;FREIE WÄHLER;Eichsfeld – Nordhausen – Kyffhäuserkreis;-1;-1;2021
Katja;Staffehl;1982;Die PARTEI;Eichsfeld – Nordhausen – Kyffhäuserkreis;-1;-1;2021
Marius;Braun;1986;ÖDP;Eichsfeld – Nordhausen – Kyffhäuserkreis;-1;-1;2021
Kurt-Peter;Kleffel;1953;MLPD;Eichsfeld – Nordhausen – Kyffhäuserkreis;-1;-1;2021
Andreas;Schneider;1956;dieBasis;Eichsfeld – Nordhausen – Kyffhäuserkreis;-1;-1;2021
Christian;Hirte;1976;CDU;Eisenach – Wartburgkreis – Unstrut-Hainich-Kreis;-1;-1;2021
Klaus;Stöber;1961;AfD;Eisenach – Wartburgkreis – Unstrut-Hainich-Kreis;-1;-1;2021
Martina Erika;Renner;1967;DIE LINKE;Eisenach – Wartburgkreis – Unstrut-Hainich-Kreis;-1;-1;2021
Tina;Rudolph;1991;SPD;Eisenach – Wartburgkreis – Unstrut-Hainich-Kreis;-1;-1;2021
Leon Dustin;Bender;2002;FDP;Eisenach – Wartburgkreis – Unstrut-Hainich-Kreis;-1;-1;2021
Justus;Heuer;2000;GRÜNE;Eisenach – Wartburgkreis – Unstrut-Hainich-Kreis;-1;-1;2021
Andreas;Böhme;1960;FREIE WÄHLER;Eisenach – Wartburgkreis – Unstrut-Hainich-Kreis;-1;-1;2021
Stephan;Hinze;1987;Die PARTEI;Eisenach – Wartburgkreis – Unstrut-Hainich-Kreis;-1;-1;2021
Peter Alexander;Schneider;1961;ÖDP;Eisenach – Wartburgkreis – Unstrut-Hainich-Kreis;-1;-1;2021
Lea;Weinmann;1982;MLPD;Eisenach – Wartburgkreis – Unstrut-Hainich-Kreis;-1;-1;2021
Andreas;Wolfschlag;1965;dieBasis;Eisenach – Wartburgkreis – Unstrut-Hainich-Kreis;-1;-1;2021
Wladislaw;Schel;1995;LKR;Eisenach – Wartburgkreis – Unstrut-Hainich-Kreis;-1;-1;2021
Mike;Mohring;1971;CDU;Jena – Sömmerda – Weimarer Land I;-1;-1;2021
Torben;Braga;1991;AfD;Jena – Sömmerda – Weimarer Land I;-1;-1;2021
Ralph;Lenkert;1967;DIE LINKE;Jena – Sömmerda – Weimarer Land I;-1;-1;2021
Holger;Becker;1964;SPD;Jena – Sömmerda – Weimarer Land I;-1;-1;2021
Tim;Wagner;1981;FDP;Jena – Sömmerda – Weimarer Land I;-1;-1;2021
Heiko;Knopf;1989;GRÜNE;Jena – Sömmerda – Weimarer Land I;-1;-1;2021
Marion;Schneider;1956;FREIE WÄHLER;Jena – Sömmerda – Weimarer Land I;-1;-1;2021
Simon;Wagner;1982;Die PARTEI;Jena – Sömmerda – Weimarer Land I;-1;-1;2021
Anatole Tobias;Braungart;1962;MLPD;Jena – Sömmerda – Weimarer Land I;-1;-1;2021
Karsten;Geschwandtner;1971;dieBasis;Jena – Sömmerda – Weimarer Land I;-1;-1;2021
Frank;Wycislok;1970;LKR;Jena – Sömmerda – Weimarer Land I;-1;-1;2021
Tankred;Schipanski;1976;CDU;Gotha – Ilm-Kreis;-1;-1;2021
Marcus;Bühl;1977;AfD;Gotha – Ilm-Kreis;-1;-1;2021
Cornelia;Wanderer;1962;DIE LINKE;Gotha – Ilm-Kreis;-1;-1;2021
Michael Christian;Müller;1977;SPD;Gotha – Ilm-Kreis;-1;-1;2021
Martin Hans Wilhelm;Mölders;1958;FDP;Gotha – Ilm-Kreis;-1;-1;2021
Stephan;Ostermann;1979;GRÜNE;Gotha – Ilm-Kreis;-1;-1;2021
Sylke;Mönch;1970;FREIE WÄHLER;Gotha – Ilm-Kreis;-1;-1;2021
Frank-Peter;Prüger;1970;Die PARTEI;Gotha – Ilm-Kreis;-1;-1;2021
Louisa Nadia Marie;Freytag-Löringhoff;1994;MLPD;Gotha – Ilm-Kreis;-1;-1;2021
Sven-Jarno;Bien;1973;dieBasis;Gotha – Ilm-Kreis;-1;-1;2021
André;Pfannschmidt;1983;Graue Panther;Gotha – Ilm-Kreis;-1;-1;2021
Timo;Pradel;1971;THP;Gotha – Ilm-Kreis;-1;-1;2021
Antje;Tillmann;1964;CDU;Erfurt – Weimar – Weimarer Land II;-1;-1;2021
Sascha;Schlösser;1974;AfD;Erfurt – Weimar – Weimarer Land II;-1;-1;2021
Susanne Marianne;Hennig-Wellsow;1977;DIE LINKE;Erfurt – Weimar – Weimarer Land II;-1;-1;2021
Carsten;Schneider;1976;SPD;Erfurt – Weimar – Weimarer Land II;-1;-1;2021
Christian;Poloczek-Becher;1977;FDP;Erfurt – Weimar – Weimarer Land II;-1;-1;2021
Katrin;Göring-Eckardt;1966;GRÜNE;Erfurt – Weimar – Weimarer Land II;-1;-1;2021
Sindy;Malsch;1986;Die PARTEI;Erfurt – Weimar – Weimarer Land II;-1;-1;2021
Tassilo;Timm;1986;MLPD;Erfurt – Weimar – Weimarer Land II;-1;-1;2021
Ulrich Josef;Masuth;1957;dieBasis;Erfurt – Weimar – Weimarer Land II;-1;-1;2021
Volkmar;Vogel;1959;CDU;Gera – Greiz – Altenburger Land;-1;-1;2021
Stephan Günther;Brandner;1966;AfD;Gera – Greiz – Altenburger Land;-1;-1;2021
Björn;Harras;1983;DIE LINKE;Gera – Greiz – Altenburger Land;-1;-1;2021
Elisabeth;Kaiser;1987;SPD;Gera – Greiz – Altenburger Land;-1;-1;2021
Marco;Thiele;1984;FDP;Gera – Greiz – Altenburger Land;-1;-1;2021
Doreen Susann;Rath;1969;GRÜNE;Gera – Greiz – Altenburger Land;-1;-1;2021
Klaus-Dieter;Ilius;1948;MLPD;Gera – Greiz – Altenburger Land;-1;-1;2021
Günther;Langer;1959;dieBasis;Gera – Greiz – Altenburger Land;-1;-1;2021
Bernd Ingo;Nebeler;1969;EB: Nebeler;Gera – Greiz – Altenburger Land;-1;-1;2021
Gebhard;Berger;1961;EB: Berger;Gera – Greiz – Altenburger Land;-1;-1;2021
Albert Helmut;Weiler;1965;CDU;Saalfeld-Rudolstadt – Saale-Holzland-Kreis – Saale-Orla-Kreis;-1;-1;2021
Michael Heinz;Kaufmann;1964;AfD;Saalfeld-Rudolstadt – Saale-Holzland-Kreis – Saale-Orla-Kreis;-1;-1;2021
Frank;Tempel;1969;DIE LINKE;Saalfeld-Rudolstadt – Saale-Holzland-Kreis – Saale-Orla-Kreis;-1;-1;2021
Cordelius;Ilgmann;1980;SPD;Saalfeld-Rudolstadt – Saale-Holzland-Kreis – Saale-Orla-Kreis;-1;-1;2021
Reginald Karl Heinz;Hanke;1956;FDP;Saalfeld-Rudolstadt – Saale-Holzland-Kreis – Saale-Orla-Kreis;-1;-1;2021
Susanne Margarete Christa;Martin;1991;GRÜNE;Saalfeld-Rudolstadt – Saale-Holzland-Kreis – Saale-Orla-Kreis;-1;-1;2021
Torsten Wolfgang;Heilmann;1966;FREIE WÄHLER;Saalfeld-Rudolstadt – Saale-Holzland-Kreis – Saale-Orla-Kreis;-1;-1;2021
Gerry Max;Fiedler;1994;Die PARTEI;Saalfeld-Rudolstadt – Saale-Holzland-Kreis – Saale-Orla-Kreis;-1;-1;2021
Michael;Gehrmann-Gacasa;1952;ÖDP;Saalfeld-Rudolstadt – Saale-Holzland-Kreis – Saale-Orla-Kreis;-1;-1;2021
Janine;Walter-Rupprecht;1986;MLPD;Saalfeld-Rudolstadt – Saale-Holzland-Kreis – Saale-Orla-Kreis;-1;-1;2021
Saskia;Graupe;1976;dieBasis;Saalfeld-Rudolstadt – Saale-Holzland-Kreis – Saale-Orla-Kreis;-1;-1;2021
Hans-Georg;Maaßen;1962;CDU;Suhl – Schmalkalden-Meiningen – Hildburghausen – Sonneberg;-1;-1;2021
Heinz Jürgen;Treutler;1951;AfD;Suhl – Schmalkalden-Meiningen – Hildburghausen – Sonneberg;-1;-1;2021
Sandro;Witt;1981;DIE LINKE;Suhl – Schmalkalden-Meiningen – Hildburghausen – Sonneberg;-1;-1;2021
Frank;Ullrich;1958;SPD;Suhl – Schmalkalden-Meiningen – Hildburghausen – Sonneberg;-1;-1;2021
Gerald;Ullrich;1962;FDP;Suhl – Schmalkalden-Meiningen – Hildburghausen – Sonneberg;-1;-1;2021
Stephanie;Erben;1971;GRÜNE;Suhl – Schmalkalden-Meiningen – Hildburghausen – Sonneberg;-1;-1;2021
Detlef;Pappe;1956;FREIE WÄHLER;Suhl – Schmalkalden-Meiningen – Hildburghausen – Sonneberg;-1;-1;2021
Christian;Fichtner;1984;Die PARTEI;Suhl – Schmalkalden-Meiningen – Hildburghausen – Sonneberg;-1;-1;2021
Stefan;Schellenberg;1965;ÖDP;Suhl – Schmalkalden-Meiningen – Hildburghausen – Sonneberg;-1;-1;2021
Christian;Horn;1987;PIRATEN;Suhl – Schmalkalden-Meiningen – Hildburghausen – Sonneberg;-1;-1;2021
Andreas;Eifler;1955;MLPD;Suhl – Schmalkalden-Meiningen – Hildburghausen – Sonneberg;-1;-1;2021
Marko;Bieling;1973;EB: Bieling;Suhl – Schmalkalden-Meiningen – Hildburghausen – Sonneberg;-1;-1;2021
Erwin Josef;Rüddel;1955;CDU;Neuwied;-1;-1;2021
Martin;Diedenhofen;1995;SPD;Neuwied;-1;-1;2021
Andreas;Bleck;1988;AfD;Neuwied;-1;-1;2021
Sandra;Weeser;1969;FDP;Neuwied;-1;-1;2021
Kevin;Lenz;1990;GRÜNE;Neuwied;-1;-1;2021
Jochen;Bülow;1965;DIE LINKE;Neuwied;-1;-1;2021
Marianne;Altgeld;1988;FREIE WÄHLER;Neuwied;-1;-1;2021
Christian;Link;1992;Die PARTEI;Neuwied;-1;-1;2021
Klaus Dieter;Asbach;1964;dieBasis;Neuwied;-1;-1;2021
Markus;Erdmann;1970;EB: Erdmann;Neuwied;-1;-1;2021
Norbert;Schmitt;1951;UNABHÄNGIGE;Neuwied;-1;-1;2021
Mechthild;Heil;1961;CDU;Ahrweiler;-1;-1;2021
Christoph;Schmitt;1986;SPD;Ahrweiler;-1;-1;2021
Bodo Rüdiger;Nothnick;1958;AfD;Ahrweiler;-1;-1;2021
Jannick;Simon;1991;FDP;Ahrweiler;-1;-1;2021
Martin Walter;Schmitt;1964;GRÜNE;Ahrweiler;-1;-1;2021
Aziz;Aldemir;1970;DIE LINKE;Ahrweiler;-1;-1;2021
Stefan Bernhard;Mies;1978;FREIE WÄHLER;Ahrweiler;-1;-1;2021
Brigitte Elisabeth Gertrud;Doege;1969;ÖDP;Ahrweiler;-1;-1;2021
Franz-Gerhard;Hoyer;1958;dieBasis;Ahrweiler;-1;-1;2021
Alina;Mandel;1987;EB: Mandel;Ahrweiler;-1;-1;2021
Josef;Oster;1971;CDU;Koblenz;-1;-1;2021
Thorsten;Rudolph;1974;SPD;Koblenz;-1;-1;2021
Carsten;Dittmann;1991;AfD;Koblenz;-1;-1;2021
Markus;Wieseler;1981;FDP;Koblenz;-1;-1;2021
Lena;Etzkorn;1996;GRÜNE;Koblenz;-1;-1;2021
Oliver;Antpöhler-Zwiernik;1986;DIE LINKE;Koblenz;-1;-1;2021
Kathrin Franziska;Laymann;1984;FREIE WÄHLER;Koblenz;-1;-1;2021
Michael;Brüggemann;1968;Die PARTEI;Koblenz;-1;-1;2021
Carolin;Schmidt;1998;ÖDP;Koblenz;-1;-1;2021
Mark;Schneider;1975;dieBasis;Koblenz;-1;-1;2021
Roman;Snegur;2001;Volt;Koblenz;-1;-1;2021
Alexandra;Sayn;1991;EB: Sayn;Koblenz;-1;-1;2021
Marlon;Bröhr;1974;CDU;Mosel/Rhein-Hunsrück;-1;-1;2021
Michael Franz Josef;Maurer;1958;SPD;Mosel/Rhein-Hunsrück;-1;-1;2021
Harald;Bechberger;1952;AfD;Mosel/Rhein-Hunsrück;-1;-1;2021
Carina;Konrad;1982;FDP;Mosel/Rhein-Hunsrück;-1;-1;2021
Julian-Béla;Joswig;1993;GRÜNE;Mosel/Rhein-Hunsrück;-1;-1;2021
Heinz Alfred;Wößner;1951;FREIE WÄHLER;Mosel/Rhein-Hunsrück;-1;-1;2021
Erik;Hofmann;1986;ÖDP;Mosel/Rhein-Hunsrück;-1;-1;2021
Wolfgang Heinz;Link;1961;dieBasis;Mosel/Rhein-Hunsrück;-1;-1;2021
Detlef;Barsuhn;1953;Volt;Mosel/Rhein-Hunsrück;-1;-1;2021
Hermann Gustav;Krämer;1952;EB: Krämer;Mosel/Rhein-Hunsrück;-1;-1;2021
Julia;Klöckner;1972;CDU;Kreuznach;-1;-1;2021
Joe;Weingarten;1962;SPD;Kreuznach;-1;-1;2021
Nicole;Höchst;1970;AfD;Kreuznach;-1;-1;2021
Marvin;Griesbach;2000;FDP;Kreuznach;-1;-1;2021
Christoph;Benze;1968;GRÜNE;Kreuznach;-1;-1;2021
Bianca Daniela;Steimle;1974;DIE LINKE;Kreuznach;-1;-1;2021
Rouven;Hebel;1974;FREIE WÄHLER;Kreuznach;-1;-1;2021
Fabian;Krug;2002;Die PARTEI;Kreuznach;-1;-1;2021
Eva;Eisenhardt-Borsche;1955;ÖDP;Kreuznach;-1;-1;2021
Stefan;Viehl;1964;dieBasis;Kreuznach;-1;-1;2021
Stephan Otto;Schlitz;1958;LKR;Kreuznach;-1;-1;2021
Ron-David;Röder;1983;Volt;Kreuznach;-1;-1;2021
Doris;Vollmer;1964;EB: Vollmer;Kreuznach;-1;-1;2021
Patrick;Schnieder;1968;CDU;Bitburg;-1;-1;2021
Lena;Werner;1994;SPD;Bitburg;-1;-1;2021
Beate;Härig-Dickersbach;1957;AfD;Bitburg;-1;-1;2021
Ralf Markus;Berlingen;1967;FDP;Bitburg;-1;-1;2021
Dorothea;Hafner;1968;GRÜNE;Bitburg;-1;-1;2021
Manuel;Eppers;1987;DIE LINKE;Bitburg;-1;-1;2021
Petra;Fischer;1972;FREIE WÄHLER;Bitburg;-1;-1;2021
Markus;Riebschläger;1970;Die PARTEI;Bitburg;-1;-1;2021
Clemens;Ruhl;1968;ÖDP;Bitburg;-1;-1;2021
Christoph;Lutz;1991;dieBasis;Bitburg;-1;-1;2021
Andreas;Steier;1972;CDU;Trier;-1;-1;2021
Verena Ute;Hubertz;1987;SPD;Trier;-1;-1;2021
Otto Karl Franz Joseph;Hiller von Gaertringen;1949;AfD;Trier;-1;-1;2021
Benjamin;Palfner;1984;FDP;Trier;-1;-1;2021
Corinna Martina;Rüffer;1975;GRÜNE;Trier;-1;-1;2021
Katrin;Werner;1973;DIE LINKE;Trier;-1;-1;2021
Sascha;Kohlmann;1975;FREIE WÄHLER;Trier;-1;-1;2021
Michael;Zeeb;1991;Die PARTEI;Trier;-1;-1;2021
Paul Georg;Lippl;1992;ÖDP;Trier;-1;-1;2021
Filiz;Plenter;1987;dieBasis;Trier;-1;-1;2021
Bettina Anna Christine;Wolff;1992;Volt;Trier;-1;-1;2021
Simon Michael;Becker;1987;DKP;Trier;-1;-1;2021
Anna Monika;Bartholomé;1949;EB: Bartholomé;Trier;-1;-1;2021
Ingrid;Moritz;1949;EB: Moritz;Trier;-1;-1;2021
Jens;Ahnemüller;1961;UNABHÄNGIGE;Trier;-1;-1;2021
Andreas;Nick;1967;CDU;Montabaur;-1;-1;2021
Tanja;Machalet;1974;SPD;Montabaur;-1;-1;2021
Robin Maximilian;Classen;1991;AfD;Montabaur;-1;-1;2021
Dennis;Sturm;1987;FDP;Montabaur;-1;-1;2021
Torsten Mario;Klein;1962;GRÜNE;Montabaur;-1;-1;2021
Natalie;Brosch;1976;DIE LINKE;Montabaur;-1;-1;2021
Sascha Alexander;Kraft;1990;FREIE WÄHLER;Montabaur;-1;-1;2021
Claudia;Boas;1967;Die PARTEI;Montabaur;-1;-1;2021
Jens-Christian;Steuler;1980;dieBasis;Montabaur;-1;-1;2021
Wotan;Engels;1982;EB: Engels;Montabaur;-1;-1;2021
Ursula Maria Luise;Groden-Kranich;1965;CDU;Mainz;-1;-1;2021
Daniel;Baldy;1994;SPD;Mainz;-1;-1;2021
Sebastian;Münzenmaier;1989;AfD;Mainz;-1;-1;2021
Klaus Friedrich Karl David;Sartorius;1989;FDP;Mainz;-1;-1;2021
Tabea;Rößner;1966;GRÜNE;Mainz;-1;-1;2021
Gerhard;Trabert;1956;DIE LINKE;Mainz;-1;-1;2021
Gerhard Heinrich;Wenderoth;1969;FREIE WÄHLER;Mainz;-1;-1;2021
Daniela Janice;Zaun;1992;Die PARTEI;Mainz;-1;-1;2021
Bodo;Noeske;1962;PIRATEN;Mainz;-1;-1;2021
Michael;Ruf;1979;ÖDP;Mainz;-1;-1;2021
Jörg Wilhelm;Heuser;1964;dieBasis;Mainz;-1;-1;2021
David Thomas Bernhard;Kaufmann;1990;Die Humanisten;Mainz;-1;-1;2021
Florian Thomas;Köhler-Langes;1984;Volt;Mainz;-1;-1;2021
Sebastian;Seiffert;1979;EB: Seiffert;Mainz;-1;-1;2021
Markus;Heil;1986;EB: Heil;Mainz;-1;-1;2021
Jan;Metzler;1981;CDU;Worms;-1;-1;2021
David;Maier;1982;SPD;Worms;-1;-1;2021
Carsten;Propp;1977;AfD;Worms;-1;-1;2021
Manuel;Höferlin;1973;FDP;Worms;-1;-1;2021
Christian;Engelke;1987;GRÜNE;Worms;-1;-1;2021
Anja;Läwen;1973;DIE LINKE;Worms;-1;-1;2021
Danniene;Wete;1982;FREIE WÄHLER;Worms;-1;-1;2021
Marcus Manfred;Eschborn;1970;ÖDP;Worms;-1;-1;2021
David;Hess;1988;dieBasis;Worms;-1;-1;2021
Marius;Müller;1990;Volt;Worms;-1;-1;2021
Chiara Marie;Pohl;2001;EB: Pohl;Worms;-1;-1;2021
Jens Torbjörn;Kartes;1979;CDU;Ludwigshafen/Frankenthal;-1;-1;2021
Christian Willi Heribert;Schreider;1971;SPD;Ludwigshafen/Frankenthal;-1;-1;2021
Stefan;Scheil;1963;AfD;Ludwigshafen/Frankenthal;-1;-1;2021
Michael Kurt;Goldschmidt;1957;FDP;Ludwigshafen/Frankenthal;-1;-1;2021
Armin Jürgen;Grau;1959;GRÜNE;Ludwigshafen/Frankenthal;-1;-1;2021
Liborio;Ciccarello;1971;DIE LINKE;Ludwigshafen/Frankenthal;-1;-1;2021
Hans Gerd;Arndt;1957;FREIE WÄHLER;Ludwigshafen/Frankenthal;-1;-1;2021
Lieselotte Jutta;Seiberth;1955;MLPD;Ludwigshafen/Frankenthal;-1;-1;2021
Alexander;Kiesow;1968;dieBasis;Ludwigshafen/Frankenthal;-1;-1;2021
Markus;Böhm;1968;LKR;Ludwigshafen/Frankenthal;-1;-1;2021
Bernd Michael;Hackel;1974;EB: Hackel;Ludwigshafen/Frankenthal;-1;-1;2021
Martin;Schöne;1974;EB: Schöne;Ludwigshafen/Frankenthal;-1;-1;2021
Reiner;Bechtel;1964;EB: Bechtel;Ludwigshafen/Frankenthal;-1;-1;2021
Johannes Eberhard;Steiniger;1987;CDU;Neustadt – Speyer;-1;-1;2021
Isabel Larissa;Mackensen-Geis;1986;SPD;Neustadt – Speyer;-1;-1;2021
Thomas;Stephan;1970;AfD;Neustadt – Speyer;-1;-1;2021
Bianca Marina Anna;Hofmann;1967;FDP;Neustadt – Speyer;-1;-1;2021
Hannah;Heller;1990;GRÜNE;Neustadt – Speyer;-1;-1;2021
Stefan Oliver;Huber-Aydemir;1975;DIE LINKE;Neustadt – Speyer;-1;-1;2021
Stefan;Krumm-Dudenhausen;1972;FREIE WÄHLER;Neustadt – Speyer;-1;-1;2021
Jürgen;Schwerdt;1958;dieBasis;Neustadt – Speyer;-1;-1;2021
Sebastian Marcel;Sklubal;1981;Volt;Neustadt – Speyer;-1;-1;2021
Jonas;Wittner;1996;EB: Wittner;Neustadt – Speyer;-1;-1;2021
Xaver;Jung;1962;CDU;Kaiserslautern;-1;-1;2021
Matthias David;Mieves;1985;SPD;Kaiserslautern;-1;-1;2021
Marco;Staudt;1973;AfD;Kaiserslautern;-1;-1;2021
Jana;Braun Lambur;1987;FDP;Kaiserslautern;-1;-1;2021
Michael;Kunte;1978;GRÜNE;Kaiserslautern;-1;-1;2021
Alexander;Ulrich;1971;DIE LINKE;Kaiserslautern;-1;-1;2021
Thomas Jürgen;Lebkücher;1978;FREIE WÄHLER;Kaiserslautern;-1;-1;2021
Derya;Sujana-Ṣen;1980;Die PARTEI;Kaiserslautern;-1;-1;2021
Torsten;Friedrichs;1968;dieBasis;Kaiserslautern;-1;-1;2021
Petra;Winkler;1964;LKR;Kaiserslautern;-1;-1;2021
Patrick Reinhold;Kühn-Breisch;1987;Tierschutzpartei;Kaiserslautern;-1;-1;2021
Malte;Schümann;1996;Volt;Kaiserslautern;-1;-1;2021
Dietrich Peter;Schwang;1948;EB: Schwang;Kaiserslautern;-1;-1;2021
Dirk;Hoppe;1965;EB: Hoppe;Kaiserslautern;-1;-1;2021
Marius Wolfgang;Lauer;1992;EB: Lauer;Kaiserslautern;-1;-1;2021
Florian;Bilić;1994;CDU;Pirmasens;-1;-1;2021
Angelika;Glöckner;1962;SPD;Pirmasens;-1;-1;2021
Ferdinand L.;Weber;1964;AfD;Pirmasens;-1;-1;2021
Erika;Watson;1976;FDP;Pirmasens;-1;-1;2021
Susanne;Bendig;1973;GRÜNE;Pirmasens;-1;-1;2021
Frank;Eschrich;1964;DIE LINKE;Pirmasens;-1;-1;2021
Roswitha;Jeckel;1968;FREIE WÄHLER;Pirmasens;-1;-1;2021
Marc-Oliver;Riedinger;1976;Die PARTEI;Pirmasens;-1;-1;2021
Klaus;Dieterich;1960;dieBasis;Pirmasens;-1;-1;2021
Barbara Maria;Schwarz;1961;Tierschutzpartei;Pirmasens;-1;-1;2021
Andreas;Winkler;1988;Volt;Pirmasens;-1;-1;2021
Verena Eunike;Hofmann;1997;EB: Hofmann;Pirmasens;-1;-1;2021
Thomas;Gebhart;1971;CDU;Südpfalz;-1;-1;2021
Thomas;Hitschler;1982;SPD;Südpfalz;-1;-1;2021
Bernd Hans;Schattner;1968;AfD;Südpfalz;-1;-1;2021
Volker;Wissing;1970;FDP;Südpfalz;-1;-1;2021
Tobias;Lindner;1982;GRÜNE;Südpfalz;-1;-1;2021
Tobias;Schreiner;1988;DIE LINKE;Südpfalz;-1;-1;2021
Steffen;Weiß;1973;FREIE WÄHLER;Südpfalz;-1;-1;2021
Lukas;Rammefanger;1999;Die PARTEI;Südpfalz;-1;-1;2021
Sven;Leuthner;1992;ÖDP;Südpfalz;-1;-1;2021
Jacqueline;Sharma;1966;dieBasis;Südpfalz;-1;-1;2021
Bernd;Kriebel;1964;Tierschutzpartei;Südpfalz;-1;-1;2021
Alexandra;Barsuhn;1994;Volt;Südpfalz;-1;-1;2021
Cyrus;Mobasheri;1978;EB: Mobasheri;Südpfalz;-1;-1;2021
Erdal;Koccu;1975;EB: Koccu;Südpfalz;-1;-1;2021
Holger;Vogler;1981;EB: Vogler;Südpfalz;-1;-1;2021
Stephan;Mayer;1973;CSU;Altötting;-1;-1;2021
Annette Mathilde;Heidrich;1967;SPD;Altötting;-1;-1;2021
Klaus;Lang;1962;AfD;Altötting;-1;-1;2021
